Running on: a-a100-o-1
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: emilej to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run u5h6tgs5
wandb: Tracking run with wandb version 0.25.1
wandb: Run data is saved locally in /home/e12229987/synthetic-cover-text-generator/wandb/run-20260317_173738-u5h6tgs5
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run royal-fire-18
wandb: ⭐️ View project at https://wandb.ai/emilej/entropy-steering-steganography
wandb: 🚀 View run at https://wandb.ai/emilej/entropy-steering-steganography/runs/u5h6tgs5
wandb: Detected [huggingface_hub.inference] in use.
wandb: Use W&B Weave for improved LLM call tracing. Install Weave with `pip install weave` then add `import weave` to the top of your script.
wandb: For more information, check out the docs at: https://weave-docs.wandb.ai/
🦥 Unsloth: Will patch your computer to enable 2x faster free finetuning.
🦥 Unsloth Zoo will now patch everything to make training faster!
==((====))==  Unsloth 2026.3.4: Fast Qwen3 patching. Transformers: 5.2.0.
   \\   /|    NVIDIA A100-SXM4-80GB. Num GPUs = 1. Max memory: 79.254 GB. Platform: Linux.
O^O/ \_/ \    Torch: 2.10.0+cu128. CUDA: 8.0. CUDA Toolkit: 12.8. Triton: 3.6.0
\        /    Bfloat16 = TRUE. FA [Xformers = 0.0.35. FA2 = False]
 "-____-"     Free license: http://github.com/unslothai/unsloth
Unsloth: Fast downloading is enabled - ignore downloading bars which are red colored!
unsloth/Qwen3-4B-Base does not have a padding token! Will use pad_token = <|PAD_TOKEN|>.
Local file not found at /home/e12229987/synthetic-cover-text-generator/data/stanfordnlp/imdb. Trying Hugging Face dataset: stanfordnlp/imdb
Using unsupervised dataset
Map:   0%|          | 0/10000 [00:00<?, ? examples/s]Map:  24%|██▍       | 2448/10000 [00:00<00:00, 24369.57 examples/s]Map:  59%|█████▊    | 5873/10000 [00:00<00:00, 23315.99 examples/s]Map:  92%|█████████▏| 9158/10000 [00:00<00:00, 22614.28 examples/s]Map: 100%|██████████| 10000/10000 [00:00<00:00, 22169.04 examples/s]
First 5 samples from resolved dataset:
1. <|endoftext|>Big joke! Not even bad enough to be interesting.<|endoftext|>
2. <|endoftext|>... my children are laughing. but i do not!<|endoftext|>
3. <|endoftext|>Poorly written with wooden performances by the miscast actors.<|endoftext|>
4. <|endoftext|>Great story and great action! Needless to say anything beyond this!!<|endoftext|>
5. <|endoftext|>Spectacular is an understatement for this movie. The animation is BRILLIANT. Classic.<|endoftext|>
Unsloth: Tokenizing ["text"] (num_proc=64):   0%|          | 0/10000 [00:00<?, ? examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   2%|▏         | 157/10000 [00:02<02:28, 66.50 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   3%|▎         | 314/10000 [00:03<01:34, 102.66 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   5%|▍         | 471/10000 [00:04<01:15, 126.32 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   6%|▋         | 628/10000 [00:05<01:07, 138.52 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   8%|▊         | 785/10000 [00:06<01:01, 149.92 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):   9%|▉         | 942/10000 [00:06<00:57, 157.61 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  11%|█         | 1099/10000 [00:07<00:55, 159.55 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  13%|█▎        | 1256/10000 [00:08<00:53, 164.40 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  14%|█▍        | 1413/10000 [00:09<00:51, 167.34 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  16%|█▌        | 1570/10000 [00:10<00:49, 170.06 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  17%|█▋        | 1727/10000 [00:11<00:47, 172.97 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  19%|█▉        | 1884/10000 [00:12<00:46, 174.51 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  20%|██        | 2041/10000 [00:13<00:45, 175.55 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  22%|██▏       | 2198/10000 [00:14<00:44, 176.52 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  24%|██▎       | 2355/10000 [00:15<00:43, 176.80 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  25%|██▌       | 2512/10000 [00:15<00:42, 177.52 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  27%|██▋       | 2668/10000 [00:16<00:41, 177.36 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  28%|██▊       | 2824/10000 [00:17<00:40, 175.73 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  30%|██▉       | 2980/10000 [00:18<00:39, 178.44 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  31%|███▏      | 3136/10000 [00:19<00:38, 177.43 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  33%|███▎      | 3292/10000 [00:20<00:37, 176.90 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  34%|███▍      | 3448/10000 [00:21<00:36, 177.50 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  36%|███▌      | 3604/10000 [00:22<00:36, 177.55 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  38%|███▊      | 3760/10000 [00:22<00:35, 177.80 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  39%|███▉      | 3916/10000 [00:23<00:34, 178.13 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  41%|████      | 4072/10000 [00:25<00:37, 159.60 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  42%|████▏     | 4228/10000 [00:25<00:31, 184.10 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  44%|████▍     | 4384/10000 [00:26<00:30, 182.09 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  45%|████▌     | 4540/10000 [00:27<00:30, 179.01 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  47%|████▋     | 4696/10000 [00:28<00:29, 179.93 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  49%|████▊     | 4852/10000 [00:29<00:28, 182.04 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  50%|█████     | 5008/10000 [00:29<00:27, 180.38 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  52%|█████▏    | 5164/10000 [00:30<00:26, 179.16 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  53%|█████▎    | 5320/10000 [00:31<00:26, 176.70 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  55%|█████▍    | 5476/10000 [00:32<00:25, 176.88 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  56%|█████▋    | 5632/10000 [00:33<00:24, 177.27 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  58%|█████▊    | 5788/10000 [00:34<00:23, 175.80 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  59%|█████▉    | 5944/10000 [00:35<00:22, 177.07 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  61%|██████    | 6100/10000 [00:36<00:22, 173.94 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  63%|██████▎   | 6256/10000 [00:37<00:21, 174.38 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  64%|██████▍   | 6412/10000 [00:37<00:20, 178.85 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  66%|██████▌   | 6568/10000 [00:38<00:19, 179.30 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  67%|██████▋   | 6724/10000 [00:39<00:18, 178.83 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  69%|██████▉   | 6880/10000 [00:40<00:17, 180.02 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  70%|███████   | 7036/10000 [00:41<00:16, 178.89 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  72%|███████▏  | 7192/10000 [00:42<00:15, 180.95 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  73%|███████▎  | 7348/10000 [00:43<00:14, 180.66 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  75%|███████▌  | 7504/10000 [00:43<00:13, 178.53 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  77%|███████▋  | 7660/10000 [00:44<00:12, 181.10 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  78%|███████▊  | 7816/10000 [00:45<00:12, 180.93 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  80%|███████▉  | 7972/10000 [00:46<00:11, 181.29 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  81%|████████▏ | 8128/10000 [00:47<00:10, 181.47 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  83%|████████▎ | 8284/10000 [00:48<00:09, 181.69 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  84%|████████▍ | 8440/10000 [00:49<00:08, 181.80 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  86%|████████▌ | 8596/10000 [00:49<00:07, 180.35 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  88%|████████▊ | 8752/10000 [00:50<00:06, 180.56 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  89%|████████▉ | 8908/10000 [00:51<00:06, 180.17 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  91%|█████████ | 9064/10000 [00:52<00:05, 181.95 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  92%|█████████▏| 9220/10000 [00:53<00:04, 181.06 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  94%|█████████▍| 9376/10000 [00:54<00:03, 180.15 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  95%|█████████▌| 9532/10000 [00:55<00:02, 180.68 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  97%|█████████▋| 9688/10000 [00:55<00:01, 180.93 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64):  98%|█████████▊| 9844/10000 [00:56<00:00, 182.09 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64): 100%|██████████| 10000/10000 [00:57<00:00, 181.20 examples/s]Unsloth: Tokenizing ["text"] (num_proc=64): 100%|██████████| 10000/10000 [00:58<00:00, 171.87 examples/s]
wandb: updating run metadata
wandb: updating run metadata; uploading history steps 613-626, summary, console lines 634-647
wandb: uploading history steps 613-626, summary, console lines 634-647; uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading history steps 613-626, summary, console lines 634-647
wandb: uploading data
wandb: 
wandb: Run history:
wandb: train/avg_seconds_per_sample ▁▁▁▇▁▁▁▁▇▁▁█▄▁▂▂▁▁▁▁▁▂▇▁▁▁▁▂▁▁▁▁▁▁▁▁▁▁▁▁
wandb:                  train/epoch ▁▁▁▂▂▃▃▃▄▄▄▄▄▄▄▄▄▄▄▅▅▅▅▅▅▆▆▆▆▆▇▇▇▇▇▇▇▇██
wandb:            train/global_step ▁▁▁▁▂▂▂▂▃▃▃▄▄▄▄▅▅▅▅▅▅▅▆▆▆▆▆▆▆▆▇▇▇▇▇▇████
wandb:              train/grad_norm ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁█▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:          train/learning_rate ▅██▇▇▇▇▇▆▆▅▅▅▅▅▄▄▄▄▄▄▃▃▃▃▃▃▃▃▃▃▃▃▂▂▂▂▁▁▁
wandb:                   train/loss █▅▆▅▅▄▆▄▅▆▅▅▅▇▄▃▆▇▂▃▄▃▃▂▂▁▃▄▁▂▃▄▃▂▁▂▂▂▃▁
wandb: 
wandb: Run summary:
wandb:                   total_flos 4.933237666236826e+16
wandb: train/avg_seconds_per_sample 0.01711
wandb:                  train/epoch 2
wandb:            train/global_step 626
wandb:              train/grad_norm 0.52732
wandb:          train/learning_rate 0.0
wandb:                   train/loss 2.72806
wandb:                   train_loss 2.95227
wandb:                train_runtime 667.1851
wandb:     train_samples_per_second 29.977
wandb:                           +1 ...
wandb: 
wandb: 🚀 View run royal-fire-18 at: https://wandb.ai/emilej/entropy-steering-steganography/runs/u5h6tgs5
wandb: ⭐️ View project at: https://wandb.ai/emilej/entropy-steering-steganography
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260317_173738-u5h6tgs5/logs
🦥 Unsloth: Padding-free auto-enabled, enabling faster training.
{'loss': '3.372', 'grad_norm': '0.5866', 'learning_rate': '0', 'epoch': '0.0032'}
{'loss': '3.034', 'grad_norm': '0.2525', 'learning_rate': '0.0001636', 'epoch': '0.3936'}
{'loss': '3.058', 'grad_norm': '2.147', 'learning_rate': '0.0001633', 'epoch': '0.3968'}
{'loss': '3.098', 'grad_norm': '0.3006', 'learning_rate': '0.000163', 'epoch': '0.4'}
{'loss': '3.004', 'grad_norm': '0.406', 'learning_rate': '0.0001627', 'epoch': '0.4032'}
{'loss': '3.221', 'grad_norm': '0.3067', 'learning_rate': '0.0001623', 'epoch': '0.4064'}
{'loss': '3.075', 'grad_norm': '0.414', 'learning_rate': '0.000162', 'epoch': '0.4096'}
{'loss': '3.169', 'grad_norm': '0.3017', 'learning_rate': '0.0001617', 'epoch': '0.4128'}
{'loss': '3.232', 'grad_norm': '0.3255', 'learning_rate': '0.0001614', 'epoch': '0.416'}
{'loss': '2.974', 'grad_norm': '0.3078', 'learning_rate': '0.000161', 'epoch': '0.4192'}
{'loss': '2.895', 'grad_norm': '0.2762', 'learning_rate': '0.0001607', 'epoch': '0.4224'}
{'loss': '2.987', 'grad_norm': '0.3378', 'learning_rate': '0.0001604', 'epoch': '0.4256'}
{'loss': '3.049', 'grad_norm': '0.3178', 'learning_rate': '0.0001601', 'epoch': '0.4288'}
{'loss': '3.101', 'grad_norm': '0.302', 'learning_rate': '0.0001597', 'epoch': '0.432'}
{'loss': '3.029', 'grad_norm': '0.3196', 'learning_rate': '0.0001594', 'epoch': '0.4352'}
{'loss': '3.064', 'grad_norm': '0.2517', 'learning_rate': '0.0001591', 'epoch': '0.4384'}
{'loss': '3.013', 'grad_norm': '0.3285', 'learning_rate': '0.0001588', 'epoch': '0.4416'}
{'loss': '3.064', 'grad_norm': '0.2832', 'learning_rate': '0.0001584', 'epoch': '0.4448'}
{'loss': '3.045', 'grad_norm': '0.297', 'learning_rate': '0.0001581', 'epoch': '0.448'}
{'loss': '3.057', 'grad_norm': '0.2947', 'learning_rate': '0.0001578', 'epoch': '0.4512'}
{'loss': '2.962', 'grad_norm': '0.2531', 'learning_rate': '0.0001575', 'epoch': '0.4544'}
{'loss': '3.031', 'grad_norm': '0.2799', 'learning_rate': '0.0001571', 'epoch': '0.4576'}
{'loss': '2.98', 'grad_norm': '0.3151', 'learning_rate': '0.0001568', 'epoch': '0.4608'}
{'loss': '2.967', 'grad_norm': '0.2642', 'learning_rate': '0.0001565', 'epoch': '0.464'}
{'loss': '3.004', 'grad_norm': '5.274', 'learning_rate': '0.0001562', 'epoch': '0.4672'}
{'loss': '3.003', 'grad_norm': '3.604', 'learning_rate': '0.0001558', 'epoch': '0.4704'}
{'loss': '3.001', 'grad_norm': '4.264', 'learning_rate': '0.0001555', 'epoch': '0.4736'}
{'loss': '3.077', 'grad_norm': '0.2535', 'learning_rate': '0.0001552', 'epoch': '0.4768'}
{'loss': '2.969', 'grad_norm': '0.2692', 'learning_rate': '0.0001549', 'epoch': '0.48'}
{'loss': '3.037', 'grad_norm': '0.2649', 'learning_rate': '0.0001545', 'epoch': '0.4832'}
{'loss': '3.111', 'grad_norm': '1.898', 'learning_rate': '0.0001542', 'epoch': '0.4864'}
{'loss': '3.144', 'grad_norm': '1.613', 'learning_rate': '0.0001539', 'epoch': '0.4896'}
{'loss': '3.102', 'grad_norm': '0.2885', 'learning_rate': '0.0001536', 'epoch': '0.4928'}
{'loss': '3.012', 'grad_norm': '0.2846', 'learning_rate': '0.0001532', 'epoch': '0.496'}
{'loss': '3.068', 'grad_norm': '0.2614', 'learning_rate': '0.0001529', 'epoch': '0.4992'}
{'loss': '2.969', 'grad_norm': '0.2683', 'learning_rate': '0.0001526', 'epoch': '0.5024'}
{'loss': '3.092', 'grad_norm': '0.2987', 'learning_rate': '0.0001523', 'epoch': '0.5056'}
{'loss': '3.041', 'grad_norm': '0.2922', 'learning_rate': '0.0001519', 'epoch': '0.5088'}
{'loss': '2.958', 'grad_norm': '0.3769', 'learning_rate': '0.0001516', 'epoch': '0.512'}
{'loss': '2.964', 'grad_norm': '0.2833', 'learning_rate': '0.0001513', 'epoch': '0.5152'}
{'loss': '3.056', 'grad_norm': '0.2914', 'learning_rate': '0.000151', 'epoch': '0.5184'}
{'loss': '3.078', 'grad_norm': '0.3004', 'learning_rate': '0.0001506', 'epoch': '0.5216'}
{'loss': '3.034', 'grad_norm': '0.2849', 'learning_rate': '0.0001503', 'epoch': '0.5248'}
{'loss': '3.201', 'grad_norm': '0.3189', 'learning_rate': '0.00015', 'epoch': '0.528'}
{'loss': '3.022', 'grad_norm': '0.3004', 'learning_rate': '0.0001497', 'epoch': '0.5312'}
{'loss': '2.993', 'grad_norm': '0.2652', 'learning_rate': '0.0001494', 'epoch': '0.5344'}
{'loss': '3.051', 'grad_norm': '0.2821', 'learning_rate': '0.000149', 'epoch': '0.5376'}
{'loss': '3.011', 'grad_norm': '0.2891', 'learning_rate': '0.0001487', 'epoch': '0.5408'}
{'loss': '3.002', 'grad_norm': '0.2908', 'learning_rate': '0.0001484', 'epoch': '0.544'}
{'loss': '3.24', 'grad_norm': '0.2883', 'learning_rate': '0.0001481', 'epoch': '0.5472'}
{'loss': '2.978', 'grad_norm': '0.3192', 'learning_rate': '0.0001477', 'epoch': '0.5504'}
{'loss': '3.013', 'grad_norm': '0.2898', 'learning_rate': '0.0001474', 'epoch': '0.5536'}
{'loss': '3.048', 'grad_norm': '0.2736', 'learning_rate': '0.0001471', 'epoch': '0.5568'}
{'loss': '2.974', 'grad_norm': '0.274', 'learning_rate': '0.0001468', 'epoch': '0.56'}
{'loss': '2.899', 'grad_norm': '0.258', 'learning_rate': '0.0001464', 'epoch': '0.5632'}
{'loss': '3.004', 'grad_norm': '0.2612', 'learning_rate': '0.0001461', 'epoch': '0.5664'}
{'loss': '3.062', 'grad_norm': '0.3106', 'learning_rate': '0.0001458', 'epoch': '0.5696'}
{'loss': '3.06', 'grad_norm': '0.4257', 'learning_rate': '0.0001455', 'epoch': '0.5728'}
{'loss': '3.031', 'grad_norm': '0.2761', 'learning_rate': '0.0001451', 'epoch': '0.576'}
{'loss': '3.016', 'grad_norm': '0.3219', 'learning_rate': '0.0001448', 'epoch': '0.5792'}
{'loss': '2.967', 'grad_norm': '0.2709', 'learning_rate': '0.0001445', 'epoch': '0.5824'}
{'loss': '2.997', 'grad_norm': '0.3105', 'learning_rate': '0.0001442', 'epoch': '0.5856'}
{'loss': '2.983', 'grad_norm': '0.2917', 'learning_rate': '0.0001438', 'epoch': '0.5888'}
{'loss': '3.1', 'grad_norm': '0.2835', 'learning_rate': '0.0001435', 'epoch': '0.592'}
{'loss': '3.119', 'grad_norm': '0.7161', 'learning_rate': '0.0001432', 'epoch': '0.5952'}
{'loss': '3.189', 'grad_norm': '0.4832', 'learning_rate': '0.0001429', 'epoch': '0.5984'}
{'loss': '3.122', 'grad_norm': '0.3721', 'learning_rate': '0.0001425', 'epoch': '0.6016'}
{'loss': '2.971', 'grad_norm': '1.176', 'learning_rate': '0.0001422', 'epoch': '0.6048'}
{'loss': '3.084', 'grad_norm': '0.4592', 'learning_rate': '0.0001419', 'epoch': '0.608'}
{'loss': '3.09', 'grad_norm': '0.2888', 'learning_rate': '0.0001416', 'epoch': '0.6112'}
{'loss': '3.036', 'grad_norm': '0.2906', 'learning_rate': '0.0001412', 'epoch': '0.6144'}
{'loss': '3.202', 'grad_norm': '0.2818', 'learning_rate': '0.0001409', 'epoch': '0.6176'}
{'loss': '3.136', 'grad_norm': '0.4077', 'learning_rate': '0.0001406', 'epoch': '0.6208'}
{'loss': '3.036', 'grad_norm': '0.2462', 'learning_rate': '0.0001403', 'epoch': '0.624'}
{'loss': '3.08', 'grad_norm': '0.2751', 'learning_rate': '0.0001399', 'epoch': '0.6272'}
{'loss': '3.017', 'grad_norm': '0.2852', 'learning_rate': '0.0001396', 'epoch': '0.6304'}
{'loss': '2.932', 'grad_norm': '0.2798', 'learning_rate': '0.0001393', 'epoch': '0.6336'}
{'loss': '3.112', 'grad_norm': '0.264', 'learning_rate': '0.000139', 'epoch': '0.6368'}
{'loss': '3.038', 'grad_norm': '0.3454', 'learning_rate': '0.0001386', 'epoch': '0.64'}
{'loss': '2.884', 'grad_norm': '0.2581', 'learning_rate': '0.0001383', 'epoch': '0.6432'}
{'loss': '3.043', 'grad_norm': '0.2762', 'learning_rate': '0.000138', 'epoch': '0.6464'}
{'loss': '3.034', 'grad_norm': '0.2719', 'learning_rate': '0.0001377', 'epoch': '0.6496'}
{'loss': '3.027', 'grad_norm': '0.3081', 'learning_rate': '0.0001373', 'epoch': '0.6528'}
{'loss': '3.153', 'grad_norm': '0.2746', 'learning_rate': '0.000137', 'epoch': '0.656'}
{'loss': '3.023', 'grad_norm': '0.2636', 'learning_rate': '0.0001367', 'epoch': '0.6592'}
{'loss': '2.864', 'grad_norm': '0.2684', 'learning_rate': '0.0001364', 'epoch': '0.6624'}
{'loss': '2.979', 'grad_norm': '0.2492', 'learning_rate': '0.000136', 'epoch': '0.6656'}
{'loss': '3.086', 'grad_norm': '0.2917', 'learning_rate': '0.0001357', 'epoch': '0.6688'}
{'loss': '3.078', 'grad_norm': '0.2793', 'learning_rate': '0.0001354', 'epoch': '0.672'}
{'loss': '3.208', 'grad_norm': '0.2783', 'learning_rate': '0.0001351', 'epoch': '0.6752'}
{'loss': '3.049', 'grad_norm': '0.5135', 'learning_rate': '0.0001347', 'epoch': '0.6784'}
{'loss': '2.99', 'grad_norm': '0.2771', 'learning_rate': '0.0001344', 'epoch': '0.6816'}
{'loss': '3.163', 'grad_norm': '0.3263', 'learning_rate': '0.0001341', 'epoch': '0.6848'}
{'loss': '2.961', 'grad_norm': '0.2926', 'learning_rate': '0.0001338', 'epoch': '0.688'}
{'loss': '2.942', 'grad_norm': '0.287', 'learning_rate': '0.0001334', 'epoch': '0.6912'}
{'loss': '2.991', 'grad_norm': '0.2769', 'learning_rate': '0.0001331', 'epoch': '0.6944'}
{'loss': '3.077', 'grad_norm': '0.4', 'learning_rate': '0.0001328', 'epoch': '0.6976'}
{'loss': '3.026', 'grad_norm': '0.3085', 'learning_rate': '0.0001325', 'epoch': '0.7008'}
{'loss': '3.113', 'grad_norm': '0.2847', 'learning_rate': '0.0001321', 'epoch': '0.704'}
{'loss': '2.963', 'grad_norm': '0.3271', 'learning_rate': '0.0001318', 'epoch': '0.7072'}
{'loss': '3.108', 'grad_norm': '0.2632', 'learning_rate': '0.0001315', 'epoch': '0.7104'}
{'loss': '3.079', 'grad_norm': '0.6848', 'learning_rate': '0.0001312', 'epoch': '0.7136'}
{'loss': '3.079', 'grad_norm': '0.2872', 'learning_rate': '0.0001308', 'epoch': '0.7168'}
{'loss': '2.938', 'grad_norm': '0.2694', 'learning_rate': '0.0001305', 'epoch': '0.72'}
{'loss': '2.884', 'grad_norm': '0.2704', 'learning_rate': '0.0001302', 'epoch': '0.7232'}
{'loss': '3.012', 'grad_norm': '0.3212', 'learning_rate': '0.0001299', 'epoch': '0.7264'}
{'loss': '2.892', 'grad_norm': '0.2709', 'learning_rate': '0.0001295', 'epoch': '0.7296'}
{'loss': '3.011', 'grad_norm': '0.2855', 'learning_rate': '0.0001292', 'epoch': '0.7328'}
{'loss': '3.023', 'grad_norm': '0.304', 'learning_rate': '0.0001289', 'epoch': '0.736'}
{'loss': '3.135', 'grad_norm': '0.2638', 'learning_rate': '0.0001286', 'epoch': '0.7392'}
{'loss': '2.952', 'grad_norm': '0.2779', 'learning_rate': '0.0001282', 'epoch': '0.7424'}
{'loss': '2.965', 'grad_norm': '1.356', 'learning_rate': '0.0001279', 'epoch': '0.7456'}
{'loss': '3.042', 'grad_norm': '0.2468', 'learning_rate': '0.0001276', 'epoch': '0.7488'}
{'loss': '3.087', 'grad_norm': '0.5403', 'learning_rate': '0.0001273', 'epoch': '0.752'}
{'loss': '3.047', 'grad_norm': '0.2909', 'learning_rate': '0.0001269', 'epoch': '0.7552'}
{'loss': '2.974', 'grad_norm': '0.2691', 'learning_rate': '0.0001266', 'epoch': '0.7584'}
{'loss': '3.006', 'grad_norm': '0.2866', 'learning_rate': '0.0001263', 'epoch': '0.7616'}
{'loss': '2.955', 'grad_norm': '0.2519', 'learning_rate': '0.000126', 'epoch': '0.7648'}
{'loss': '3.049', 'grad_norm': '0.2627', 'learning_rate': '0.0001256', 'epoch': '0.768'}
{'loss': '3.019', 'grad_norm': '0.3078', 'learning_rate': '0.0001253', 'epoch': '0.7712'}
{'loss': '3.093', 'grad_norm': '0.2551', 'learning_rate': '0.000125', 'epoch': '0.7744'}
{'loss': '2.991', 'grad_norm': '0.2799', 'learning_rate': '0.0001247', 'epoch': '0.7776'}
{'loss': '3.043', 'grad_norm': '0.2694', 'learning_rate': '0.0001244', 'epoch': '0.7808'}
{'loss': '3.117', 'grad_norm': '0.2875', 'learning_rate': '0.000124', 'epoch': '0.784'}
{'loss': '3.07', 'grad_norm': '0.2884', 'learning_rate': '0.0001237', 'epoch': '0.7872'}
{'loss': '2.907', 'grad_norm': '0.2938', 'learning_rate': '0.0001234', 'epoch': '0.7904'}
{'loss': '3.199', 'grad_norm': '1.156', 'learning_rate': '0.0001231', 'epoch': '0.7936'}
{'loss': '3.013', 'grad_norm': '0.2836', 'learning_rate': '0.0001227', 'epoch': '0.7968'}
{'loss': '3.139', 'grad_norm': '0.3542', 'learning_rate': '0.0001224', 'epoch': '0.8'}
{'loss': '3.034', 'grad_norm': '0.2693', 'learning_rate': '0.0001221', 'epoch': '0.8032'}
{'loss': '2.955', 'grad_norm': '0.2468', 'learning_rate': '0.0001218', 'epoch': '0.8064'}
{'loss': '2.926', 'grad_norm': '0.2689', 'learning_rate': '0.0001214', 'epoch': '0.8096'}
{'loss': '3.011', 'grad_norm': '0.267', 'learning_rate': '0.0001211', 'epoch': '0.8128'}
{'loss': '2.962', 'grad_norm': '1.437', 'learning_rate': '0.0001208', 'epoch': '0.816'}
{'loss': '3.013', 'grad_norm': '0.288', 'learning_rate': '0.0001205', 'epoch': '0.8192'}
{'loss': '3', 'grad_norm': '0.2451', 'learning_rate': '0.0001201', 'epoch': '0.8224'}
{'loss': '3.087', 'grad_norm': '0.2871', 'learning_rate': '0.0001198', 'epoch': '0.8256'}
{'loss': '2.865', 'grad_norm': '0.2705', 'learning_rate': '0.0001195', 'epoch': '0.8288'}
{'loss': '3.08', 'grad_norm': '0.2931', 'learning_rate': '0.0001192', 'epoch': '0.832'}
{'loss': '2.96', 'grad_norm': '0.2694', 'learning_rate': '0.0001188', 'epoch': '0.8352'}
{'loss': '3.089', 'grad_norm': '0.2946', 'learning_rate': '0.0001185', 'epoch': '0.8384'}
{'loss': '3.195', 'grad_norm': '0.2801', 'learning_rate': '0.0001182', 'epoch': '0.8416'}
{'loss': '2.995', 'grad_norm': '0.2737', 'learning_rate': '0.0001179', 'epoch': '0.8448'}
{'loss': '2.982', 'grad_norm': '0.2594', 'learning_rate': '0.0001175', 'epoch': '0.848'}
{'loss': '3.056', 'grad_norm': '0.2734', 'learning_rate': '0.0001172', 'epoch': '0.8512'}
{'loss': '3.105', 'grad_norm': '0.2859', 'learning_rate': '0.0001169', 'epoch': '0.8544'}
